count;timestampStart;timestampEnd;Protocol;direction;filesize_Byte;start;end;duration;bytes;bits_per_second;packets_retransmits;omitted;sender
13;1609242473521;1609242475539;TCP;upload;7340032;1.200728;1.300342;0.0996140018105507;367000;2.947376821165949E7;1;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;1.300342;1.395671;0.09532900154590607;734000;6.1597204468488164E7;0;false;true;
14;1609242486628;1609242487635;TCP;download;5242880;0.0;0.100328;0.1003279983997345;136112;1.08533611491135E7;0;false;false;
14;1609242486628;1609242487635;TCP;download;5242880;0.100328;0.200116;0.09978800266981125;742824;5.955216900836723E7;;false;false;
14;1609242486628;1609242487635;TCP;download;5242880;0.200116;0.300102;0.0999860018491745;1099032;8.79348692556266E7;;false;false;
14;1609242486628;1609242487635;TCP;download;5242880;0.300102;0.40023;0.10012800246477127;1320726;1.0552300794892459E8;;false;false;
14;1609242486628;1609242487635;TCP;download;5242880;0.40023;0.500223;0.099992997944355;1556600;1.24536720130442E8;;false;false;
14;1609242486628;1609242487635;TCP;download;5242880;0.500223;0.510913;0.010689999908208847;411382;3.078630522225542E8;;false;false;
15;1609242499742;1609242500851;TCP;download;1048576;0.0;0.100265;0.10026499629020691;50130;3999800.676591362;0;false;false;
15;1609242499742;1609242500851;TCP;download;1048576;0.100265;0.200149;0.0998840034008026;196928;1.5772535604908891E7;;false;false;
15;1609242499742;1609242500851;TCP;download;1048576;0.200149;0.30035;0.10020100325345993;204168;1.6300675112687565E7;;false;false;
15;1609242499742;1609242500851;TCP;download;1048576;0.30035;0.400206;0.09985599666833878;130320;1.0440634862047933E7;;false;false;
15;1609242499742;1609242500851;TCP;download;1048576;0.400206;0.50048;0.100273996591568;124528;9935018.388244556;;false;false;
15;1609242499742;1609242500851;TCP;download;1048576;0.50048;0.600175;0.09969499707221985;231680;1.859110340970624E7;;false;false;
15;1609242499742;1609242500851;TCP;download;1048576;0.600175;0.628839;0.0286640003323555;113640;3.1716438370739162E7;;false;false;
