count;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy;timestampStart;timestampEnd;protocol;direction;filesize;senderTime;senderPackets;senderLostPackets;senderBytes;senderThroughput;receiverTime;receiverPackets;receiverLostPackets;receiverBytes;receiverThroughput;rawThroughput;senderPacketloss;revceiverPacketloss;receiverJitter;receiverOutOfOrder;senderRetransmits;speedtestTimeout;tcp_max_cwnd_0;tcp_max_rtt_0;tcp_min_rtt_0;tcp_mean_rtt_0;bits_per_second_0;PingtimestampStart;PingtimestampEnd;minPing;avgPing;maxPing;meanDevPing;packetLoss;successfull
128;LTE;LTE;LTE;26997250;488;13611;42;11;-98;-8;not available;2;9;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4382109;51.1707155;118.36733389941378;1609243968000;3.933;1609244042350;1609244043459;UDP;upload;6291456;0.506439;4345;74;6291560;1.22115555871487E7;-1.0;-1;-1;-1;-1.0;9.938507895324017E7;1.7031070195627158;-1.0;-1.0;-1;-1;false;;;;;;1609244042344;1609244045414;32.791;39.366;58.189;10.875;0.0;true
129;LTE;LTE;LTE;26997250;488;13611;42;11;-98;-8;not available;2;9;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4382574;51.1700217;118.19098773199529;1609243982000;4.0;1609244055472;1609244057784;UDP;download;4194304;0.168869;18874;1027;27329552;1.2242605096258047E9;0.444589;18874;1027;-1;4.917719871611758E8;4.917719871611758E8;5.441347885980714;5.0;0.01965504201872234;0;-1;false;;;;;;1609244055472;1609244058551;43.772;334.405;1120.704;454.861;0.0;true
130;LTE;LTE;LTE;35514368;252;13611;52;9;-88;-13;not available;-2;4;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4384004;51.1692155;116.0;1609243996000;3.9;1609244068598;1609244073121;UDP;download;524288;0.007882;46422;2681;67219056;6.4285174321238266E10;0.698698;46422;2681;-1;7.696493306120813E8;7.696493306120813E8;5.775278962560855;5.0;0.016414327141329923;0;-1;false;;;;;;1609244068595;1609244072640;42.103;42.103;42.103;0.0;75.0;true
131;LTE;LTE;LTE;35514368;252;13611;52;9;-88;-13;not available;-2;4;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4386158;51.1678135;116.0;1609244010000;3.9;1609244083179;1609244085794;UDP;upload;9437184;0.760976;6518;0;9438064;1.2402577742267825E7;-1.0;-1;-1;-1;-1.0;9.92206219381426E7;0.0;-1.0;-1.0;-1;-1;false;;;;;;1609244083176;1609244087219;35.227;163.722;255.226;93.545;25.0;true
132;LTE;LTE;LTE;35514368;252;13611;52;9;-88;-13;not available;-2;4;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4388557;51.1664715;116.0;1609244025000;3.98;1609244097279;1609244102401;UDP;download;9437184;0.744178;68874;1807;99729552;1.0439762099927706E9;1.11154;68874;1807;-1;7.177757129747918E8;7.177757129747918E8;2.623631559078898;2.0;0.08199238332976924;0;-1;false;;;;;;1609244097278;1609244101342;229.044;229.044;229.044;0.0;75.0;true
133;LTE;LTE;LTE;35514370;254;13611;58;8;-82;-10;not available;9;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4388809;51.1662148;104.30000305175781;1609244039000;5.205;1609244112449;1609244113255;TCP;download;104858;0.326886;-1;-1;178160;4360174.495083913;0.288103;-1;-1;105152;2919844.638896506;-1.0;0.0;0.0;-1.0;-1;0;false;18824;43261;43261;43261;4360174.495083913;1609244112447;1609244115504;36.178;45.196;55.489;6.971;0.0;true
134;LTE;LTE;LTE;35514370;254;13611;57;11;-83;-7;not available;11;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4388808;51.1662152;105.0;1609244053000;4.074;1609244125537;1609244127950;TCP;download;1048576;1.45465;-1;-1;1310500;7207231.980201423;1.391311;-1;-1;1052146;6049810.574343191;-1.0;0.0;0.0;-1.0;-1;0;false;66608;47360;40191;43775;7207231.980201423;1609244125536;1609244129585;36.903;37.48;38.555;0.776;25.0;true
135;LTE;LTE;LTE;35514370;254;13611;55;9;-85;-9;not available;8;4;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.438887;51.165737;102.30000305175781;1609244066000;3.616;1609244139643;1609244140651;TCP;download;104858;0.323021;-1;-1;172920;4282569.86387882;0.278106;-1;-1;105304;3029175.925726162;-1.0;0.0;0.0;-1.0;-1;0;false;20272;44897;44897;44897;4282569.86387882;1609244139642;1609244142715;34.377;86.837;233.164;84.569;0.0;true
136;LTE;LTE;LTE;27197185;336;13611;53;10;-87;-9;not available;4;8;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4391348;51.1656797;104.5999984741211;1609244079000;6.0;1609244152781;1609244153388;TCP;upload;104858;0.002033;-1;-1;110040;4.3301524840137726E8;0.058909;-1;-1;0;0.0;-1.0;0.0;0.0;-1.0;-1;0;false;14480;35556;35556;35556;4.3301524840137726E8;1609244152777;1609244155838;34.363;51.137;76.133;17.533;0.0;true
137;LTE;LTE;LTE;27197185;336;13611;52;11;-88;-10;not available;12;8;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.439134;51.1656797;104.5999984741211;1609244091000;7.635;1609244165939;1609244167752;UDP;upload;9437184;1.168338;6518;0;9438064;8078196.54928625;-1.0;-1;-1;-1;-1.0;6.4625572394290015E7;0.0;-1.0;-1.0;-1;-1;false;;;;;;1609244165937;1609244168984;33.739;103.343;304.084;115.941;0.0;true
138;LTE;LTE;LTE;27197185;336;13611;52;11;-88;-10;not available;12;8;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.439134;51.1656797;104.0999984741211;1609244169434;11.202;1609244182140;1609244182752;UDP;upload;524288;0.024492;363;0;525624;2.1461048505634494E7;-1.0;-1;-1;-1;-1.0;1.7168838804507595E8;0.0;-1.0;-1.0;-1;-1;false;;;;;;1609244182115;1609244191517;32.658;44.755;67.958;14.356;0.0;true
139;LTE;LTE;LTE;34595328;226;13611;43;7;-97;-8;not available;10;13;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4401814;51.1635949;105.0;1609244128000;6.0;1609244201579;1609244204292;UDP;upload;8388608;1.813923;5794;0;8389712;4625175.379550289;-1.0;-1;-1;-1;-1.0;3.7001403036402315E7;0.0;-1.0;-1.0;-1;-1;false;;;;;;1609244201575;1609244204644;43.067;316.436;584.084;264.621;0.0;true
140;LTE;LTE;LTE;27197185;336;13611;44;13;-96;-7;not available;4;10;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.440506;51.1634159;107.20000457763672;1609244141000;5.783;1609244214741;1609244218063;TCP;upload;9437184;2.484104;-1;-1;9754706;3.1414807109525207E7;2.624867;-1;-1;8867676;2.7026667636874553E7;-1.0;0.0;0.0;-1.0;-1;5;false;2680248;373843;43364;249507;3.1414807109525207E7;1609244214731;1609244217915;61.307;182.607;281.308;83.186;0.0;true
141;LTE;LTE;LTE;27197185;336;13611;41;12;-99;-9;not available;7;10;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4405038;51.1634232;107.20000457763672;1609244154000;7.228;1609244228136;1609244230548;UDP;download;8388608;0.560506;66316;1709;96025568;1.3352354622430449E9;0.844781;66316;1709;-1;9.093534821450766E8;9.093534821450766E8;2.577055310935521;2.0;0.212142804080123;0;-1;false;;;;;;1609244228135;1609244231243;44.573;410.736;1278.877;507.8;0.0;true
142;LTE;LTE;LTE;27197185;336;13611;41;12;-99;-9;not available;10;10;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4405038;51.1634232;106.4000015258789;1609244168000;5.25;1609244241290;1609244242901;UDP;upload;4194304;0.664449;2897;0;4194856;6313285.143028284;-1.0;-1;-1;-1;-1.0;5.0506281144226275E7;0.0;-1.0;-1.0;-1;-1;false;;;;;;1609244241285;1609244244338;34.568;169.986;521.697;203.794;0.0;true
143;LTE;LTE;LTE;27197185;336;13611;43;12;-97;-8;not available;-2;10;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4406335;51.1633804;109.9000015258789;1609244181000;5.851;1609244254386;1609244255094;UDP;upload;524288;0.012675;363;0;525624;4.1469349112426035E7;-1.0;-1;-1;-1;-1.0;3.317547928994083E8;0.0;-1.0;-1.0;-1;-1;false;;;;;;1609244254380;1609244257438;32.709;41.853;57.343;9.545;0.0;true
144;LTE;LTE;LTE;27197185;336;13611;40;6;-100;-9;not available;4;10;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4421888;51.1633158;109.9000015258789;1609244195000;4.4;1609244267496;1609244271718;UDP;download;6291456;1.062958;205961;2340;298231528;-1.7756345040898542E9;1.712731;205961;2340;-1;1.393010475083361E9;1.393010475083361E9;1.1361374240754318;1.0;0.0028371526075294173;0;-1;false;;;;;;1609244267495;1609244271561;39.225;39.225;39.225;0.0;75.0;true
145;LTE;LTE;LTE;27197185;336;13611;40;6;-100;-9;not available;4;10;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4433436;51.1630617;109.9000015258789;1609244208000;3.92;1609244281771;1609244283994;UDP;download;8388608;0.474379;56421;2444;81697608;1.3180802016952689E9;0.757837;56421;2444;-1;8.62429340346275E8;8.62429340346275E8;4.331720458694457;4.0;0.06238989587867057;11;-1;false;;;;;;1609244281771;1609244284854;42.139;306.212;1070.14;441.093;0.0;true
146;LTE;LTE;LTE;27308544;215;13611;54;8;-86;-9;not available;14;4;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;6.4436918;51.1627254;103.9000015258789;1609244221000;5.082;1609244294920;1609244296338;UDP;upload;6291456;0.68542;4345;0;6291560;9179131.043739604;-1.0;-1;-1;-1;-1.0;7.343304834991683E7;0.0;-1.0;-1.0;-1;-1;false;;;;;;1609244294911;1609244297968;32.385;104.905;296.153;110.591;0.0;true
