count;timestampStart;timestampEnd;Protocol;direction;filesize_Byte;start;end;duration;bytes;bits_per_second;packets_retransmits;omitted;sender
4;1608300674350;1608300678474;UDP;upload;8388608;1.400138;1.500055;0.0999170020222664;338832;2.7129076584943306E7;234;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;1.500055;1.600153;0.10009799897670746;188240;1.5044456586494038E7;130;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;1.600153;1.700117;0.0999640002846718;78192;6257612.722766538;54;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;1.700117;1.800457;0.10034000128507614;314216;2.505210252946124E7;217;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;1.800457;1.900118;0.0996610000729561;157832;1.2669509628397088E7;109;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;1.900118;2.00014;0.10002200305461884;167968;1.3434484003147028E7;116;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;2.00014;2.10018;0.100040003657341;163624;1.308468564718955E7;113;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;2.10018;2.200068;0.09988799691200256;354760;2.8412623015158046E7;245;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;2.200068;2.300123;0.10005500167608261;244712;1.95661982630097E7;169;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;2.300123;2.400123;0.10000000149011612;194032;1.5522559768695835E7;134;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;2.400123;2.500141;0.10001800209283829;183896;1.4709032066391794E7;127;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;2.500141;2.600097;0.0999559983611107;214304;1.7151867102625273E7;148;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;2.600097;2.691879;0.09178200364112854;257744;2.246575492143665E7;178;false;true;
5;1608300688574;1608300690692;TCP;download;3145728;0.0;0.100269;0.10026899725198746;76744;6123049.166005604;0;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;0.100269;0.200138;0.0998689979314804;63712;5103645.88167491;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;0.200138;0.300117;0.0999789983034134;85432;6835995.675070352;;false;false;
